Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
74.19,2177.239621,-2603.376982,938.2183895,-0.963265306,0.278571429,-0.156122449,-24.125,-7.625,50.875
74.25,2470.880492,-2764.521362,1486.109281,-0.92244898,0.275510204,-0.158163265,-20.1875,-7.25,50.5
74.31,2632.024871,-2857.627003,1991.028338,-0.852040816,0.247959184,-0.165306122,-20.1875,-7.25,50.5
74.38,2306.155125,-2932.827714,2291.831181,-1.057142857,0.25,-0.139795918,-17.625,-6.875,48.375
74.44,1418.070543,-3083.229135,2452.97556,-1.307142857,0.255102041,-0.116326531,-16.5625,-7.625,44.8125
74.50,-741.2641475,-3469.975647,2485.204436,-1.464285714,0.265306122,-0.103061224,-16.5625,-7.625,44.8125
74.56,-3315.993239,-3921.17991,2202.306525,-1.55,0.290816327,-0.087755102,-15.125,-9.0625,43.375
74.63,-5683.02513,-4884.465203,1493.271254,-1.496938776,0.329591837,-0.019387755,-12.9375,-14.0625,35.9375
74.69,-6585.433658,-5324.926508,440.461305,-1.479591837,0.292857143,0.040816327,-12.9375,-14.0625,35.9375
74.75,-5998.151918,-4888.04619,-984.7712104,-1.364285714,0.275510204,0.007142857,-11.875,-18.0625,27
74.81,-4107.391194,-3631.120027,-1973.123407,-1.340816327,0.273469388,0.071428571,-10.8125,-19.125,16.3125
74.88,-1378.679695,-2141.429759,-2657.091775,-1.287755102,0.302040816,0.143877551,-10.8125,-19.125,16.3125
74.94,812.8838718,-1235.440246,-2757.359389,-1.223469388,0.301020408,0.210204082,-10.4375,-15.1875,8.875
75.00,2589.053037,-913.151486,-2571.148106,-1.151020408,0.280612245,0.212244898,-9,-11.9375,7.4375
75.06,3351.803102,-809.3028856,-2256.021318,-1.193877551,0.314285714,0.171428571,-9,-11.9375,7.4375
75.13,3527.271426,-837.9507754,-1822.721986,-1.151020408,0.32244898,0.185714286,-9.6875,-8.6875,6
75.19,2907.76081,-1153.077563,-1425.232515,-1.164285714,0.32755102,0.171428571,-9.6875,-8.6875,6
75.25,1890.760724,-1550.567033,-1192.468411,-1.082653061,0.314285714,0.201020408,-9.3125,-6.875,6.75
75.31,680.3873817,-2069.810035,-1235.440246,-1.095918367,0.329591837,0.196938776,-8.625,-5.4375,4.9375
75.38,132.4964901,-2320.47907,-1579.214923,-1.121428571,0.257142857,0.237755102,-8.625,-5.4375,4.9375
75.44,-229.1831181,-2624.862899,-2578.310078,-1.217346939,0.235714286,0.226530612,-9.6875,-4.375,2.4375
75.50,-14.32394488,-2728.711499,-3326.736198,-1.274489796,0.207142857,0.273469388,-10.0625,-2.1875,-1.375
75.56,984.7712104,-2463.718519,-4007.12358,-1.251020408,0.218367347,0.308163265,-10.0625,-2.1875,-1.375
75.63,2259.602305,-2216.63047,-4196.915849,-1.315306122,0.306122449,0.245918367,-12.25,3.5625,-5.6875
75.69,4254.211629,-2012.514255,-3785.102434,-1.202040816,0.341836735,0.257142857,-15.125,7.1875,-7.8125
75.75,6366.993498,-1718.873385,-3326.736198,-1.276530612,0.337755102,0.255102041,-15.125,7.1875,-7.8125
75.81,9088.543025,-1418.070543,-2596.215009,-1.244897959,0.363265306,0.22244898,-17.625,8.625,-9.9375
75.88,10886.19811,-1274.831094,-2145.010746,-1.256122449,0.363265306,0.205102041,-19.4375,3.5625,-14.1875
75.94,11394.69815,-1324.964901,-1844.207903,-1.1,0.324489796,0.207142857,-19.4375,3.5625,-14.1875
76.00,10932.75093,-1797.655082,-1504.014212,-1.016326531,0.4,0.118367347,-20.5,-5.0625,-14.5625
76.06,10141.35297,-2213.049484,-1124.429673,-0.941836735,0.418367347,0.098979592,-19.8125,-13.75,-12.0625
76.13,8787.740183,-2467.299505,-830.7888029,-0.939795918,0.455102041,-0.096938776,-19.8125,-13.75,-12.0625
76.19,7158.391453,-2442.232602,-598.0246987,-0.926530612,0.448979592,-0.005102041,-22.6875,-22,-8.875
76.25,5009.799721,-3036.676314,-562.2148365,-0.939795918,0.431632653,0.026530612,-24.5,-28.5,-5.3125
76.31,3000.866452,-3756.454544,-565.7958227,-0.884693878,0.423469388,-0.032653061,-24.5,-28.5,-5.3125
76.38,1256.926163,-4257.792615,-791.3979545,-0.847959184,0.431632653,-0.030612245,-25.1875,-30.3125,-5.6875
76.44,852.2747203,-4522.785595,-1163.820521,-0.869387755,0.406122449,0.03877551,-29.1875,-31.375,-8.125
76.50,691.1303404,-4773.454631,-1758.264234,-0.873469388,0.374489796,0.128571429,-29.1875,-31.375,-8.125
76.56,938.2183895,-4859.3983,-2374.193864,-1.002040816,0.365306122,0.091836735,-31.3125,-31.0625,-11
76.63,1880.017765,-4440.422912,-3079.648149,-1.119387755,0.378571429,0,-34.9375,-29.25,-13.5
76.69,3319.574226,-3853.141172,-3824.493282,-1.114285714,0.32755102,0.026530612,-34.9375,-29.25,-13.5
76.75,4794.940548,-3466.394661,-4422.517981,-1.22755102,0.308163265,0.081632653,-36,-28.875,-15.25
76.81,6087.676573,-3391.19395,-4307.926422,-1.293877551,0.341836735,0.096938776,-36,-28.875,-15.25
76.88,7502.16613,-3258.69746,-3713.48271,-1.264285714,0.345918367,0.083673469,-35.3125,-30.3125,-12.8125
76.94,9070.638094,-3187.077735,-2868.369962,-1.297959184,0.343877551,0.07755102,-33.875,-36.4375,-7.4375
77.00,10241.62059,-3086.810121,-2030.419186,-1.354081633,0.359183673,0.015306122,-33.875,-36.4375,-7.4375
77.06,11194.16292,-2821.817141,-1346.450819,-1.419387755,0.347959184,0.036734694,-33.5,-39.6875,1.375
77.13,11108.21925,-2825.398127,-977.6092379,-1.458163265,0.341836735,0.013265306,-33.125,-42.5625,11
77.19,9944.398732,-3366.127046,-376.0035531,-1.415306122,0.37244898,0.03877551,-33.125,-42.5625,11
77.25,8773.416238,-3874.62709,472.690181,-1.332653061,0.384693878,-0.005102041,-30.625,-42.1875,22.0625
77.31,7523.652047,-4354.479243,1378.679695,-1.283673469,0.378571429,-0.079591837,-31,-41.125,31.3125
77.38,6492.328016,-4494.137706,1783.331137,-1.313265306,0.32244898,-0.15,-31,-41.125,31.3125
77.44,5425.194123,-4261.373601,1826.302972,-1.354081633,0.32755102,-0.101020408,-29.875,-38.625,34.875
77.50,5461.003985,-3985.637662,1464.623364,-1.221428571,0.25,-0.141836735,-31.3125,-35.375,37.6875
77.56,5922.951207,-3659.767916,837.9507754,-1.225510204,0.218367347,-0.147959184,-31.3125,-35.375,37.6875
77.63,6384.898429,-3115.458011,-211.278187,-1.215306122,0.226530612,-0.163265306,-28.4375,-33.5625,41.25
77.69,6062.60967,-2739.454458,-952.5423344,-1.140816327,0.259183673,-0.165306122,-27,-28.125,43.375
77.75,5310.602564,-2653.510789,-1185.306439,-1.178571429,0.265306122,-0.158163265,-27,-28.125,43.375
77.81,4483.394747,-2653.510789,-941.7993757,-1.133673469,0.27755102,-0.160204082,-21.9375,-20.9375,44.8125
77.88,3935.503855,-2814.655169,-415.3944015,-1.112244898,0.26122449,-0.141836735,-19.8125,-17.6875,45.125
77.94,3376.870005,-3126.20097,565.7958227,-1.159183673,0.275510204,-0.130612245,-19.8125,-17.6875,45.125
78.00,2961.475604,-3273.021405,1811.979027,-1.21122449,0.26122449,-0.143877551,-16.9375,-12.3125,44.125
78.06,2635.605858,-3312.412253,2854.046017,-1.289795918,0.27755102,-0.109183673,-15.5,-13.75,40.875
78.13,2141.429759,-3380.450991,3677.672847,-1.285714286,0.269387755,-0.141836735,-15.5,-13.75,40.875
78.19,1235.440246,-3366.127046,3917.598924,-1.395918367,0.312244898,-0.109183673,-15.5,-13.75,40.875
78.25,-340.1936909,-3760.035531,3695.577779,-1.307142857,0.365306122,-0.089795918,-16.1875,-18.0625,38.4375
78.31,-1332.126874,-4365.222202,2975.799548,-1.344897959,0.347959184,0.001020408,-16.1875,-18.0625,38.4375
78.38,-694.7113266,-4891.627176,1346.450819,-1.180612245,0.324489796,0.060204082,-16.5625,-22.75,35.1875
78.44,537.1479329,-4820.007452,-225.6021318,-1.053061224,0.363265306,0.105102041,-15.8125,-25.625,28.8125
78.50,2076.972007,-4601.567292,-1407.327584,-0.87755102,0.382653061,-0.103061224,-15.8125,-25.625,28.8125
78.56,3190.658722,-4128.877111,-1869.274807,-0.687755102,0.406122449,-0.02244898,-16.1875,-28.5,22.375
78.63,4214.82078,-3810.169338,-1987.447352,-0.679591837,0.418367347,-0.091836735,-13.6875,-25.625,18.8125
78.69,4837.912383,-3641.862985,-1958.799462,-0.71122449,0.38877551,-0.115306122,-13.6875,-25.625,18.8125
78.75,5242.563825,-3452.070716,-1922.9896,-0.837755102,0.376530612,-0.12244898,-12.9375,-22,16.3125
78.81,5253.306784,-3437.746771,-1786.912124,-1.106122449,0.384693878,-0.083673469,-12.9375,-22,16.3125
78.88,5070.676487,-3709.901723,-1450.299419,-1.092857143,0.397959184,0.091836735,-11.875,-20.9375,13.875
78.94,4852.236328,-4211.239794,-794.9789407,-1.215306122,0.376530612,-0.01122449,-11.5,-19.875,13.875
79.00,4512.042637,-4537.10954,-146.820435,-1.321428571,0.382653061,0.040816327,-11.5,-19.875,13.875
79.06,41131.20772,8082.285898,37192.12288,-8.032653061,0.186734694,5.603061224,-10.4375,-18.75,11.375
79.13,96747.50469,9740.282517,-8189.715484,0.271428571,-0.634693878,-3.118367347,-12.5625,-19.125,7.8125
79.19,101646.2938,-3853.141172,-4035.771469,-0.519387755,-1.940816327,-2.446938776,-12.5625,-19.125,7.8125
79.25,100457.4064,-1346.450819,2352.707946,0.081632653,-2.256122449,-2.668367347,-48.625,15.5,64.75
79.31,98606.03654,3777.940462,-2356.288932,-0.003061224,-2.158163265,-2.493877551,-57.625,-1.8125,-31.3125
79.38,91547.9127,-601.6056849,-626.6725884,0.365306122,-0.531632653,-2.239795918,-57.625,-1.8125,-31.3125
79.44,71293.85465,4834.331396,-128.9155039,0.286734694,-1.582653061,-0.792857143,-62.3125,0,67.25
79.50,71995.72794,-2524.595285,-5042.028597,-0.066326531,-0.48877551,0.169387755,-62.3125,27,-28.4375
79.56,58635.06836,-8204.039429,-737.6831612,-0.470408163,0.062244898,-1.704081633,-62.3125,27,-28.4375
79.63,-18152.01915,-913.151486,-1837.045931,-0.058163265,-0.107142857,-1.606122449,-54.75,-50.875,26.6875
79.69,-19480.56503,981.1902242,-1357.193777,-0.209183673,1.447959184,0.115306122,-42.875,-3.625,65.125
79.75,1493.271254,777.0740096,1711.711413,-0.07755102,-0.083673469,-0.486734694,-42.875,-3.625,65.125
79.81,3752.873558,39.39084842,655.3204782,0.185714286,0.141836735,-1.72244898,-42.5,-27.8125,54.8125
79.88,-2825.398127,164.7253661,-315.1267873,-0.040816327,0.331632653,-0.515306122,-45.0625,-25.625,57.25
79.94,-1708.130427,-275.7359389,-329.4507322,-0.001020408,0.717346939,-1.208163265,-45.0625,-25.625,57.25
80.00,411.8134153,93.10564171,75.20071061,-0.021428571,0.451020408,-0.734693878,-45.375,-26.375,55.8125
80.06,-82.36268305,14.32394488,-14.32394488,-0.024489796,0.544897959,-0.939795918,-44.6875,-28.875,55.125
80.13,-35.8098622,-53.71479329,-25.06690354,-0.02244898,0.508163265,-0.914285714,-44.6875,-28.875,55.125
80.19,-21.48591732,0,0,-0.021428571,0.478571429,-0.875510204,-43.9375,-29.25,54.8125
80.25,-14.32394488,-3.58098622,0,-0.021428571,0.48877551,-0.898979592,-45.0625,-28.875,55.5
80.31,-10.74295866,-28.64788976,0,-0.021428571,0.493877551,-0.916326531,-45.0625,-28.875,55.5
80.38,-7.161972439,-14.32394488,-7.161972439,-0.021428571,0.491836735,-0.912244898,-44.6875,-29.625,55.5
80.44,-17.9049311,-7.161972439,3.58098622,-0.021428571,0.48877551,-0.908163265,-44.6875,-29.625,55.5
80.50,-17.9049311,-21.48591732,7.161972439,-0.021428571,0.48877551,-0.907142857,-45.375,-29.25,56.1875
80.56,-14.32394488,-7.161972439,3.58098622,-0.021428571,0.486734694,-0.907142857,-45.75,-28.875,54.8125
80.63,-14.32394488,-17.9049311,0,-0.019387755,0.48877551,-0.903061224,-45.75,-28.875,54.8125
80.69,-14.32394488,-17.9049311,-3.58098622,-0.02244898,0.48877551,-0.908163265,-45.375,-27.0625,55.125
80.75,-17.9049311,-21.48591732,7.161972439,-0.021428571,0.489795918,-0.905102041,-45.375,-29.9375,55.125
80.81,-17.9049311,0,0,-0.02244898,0.48877551,-0.905102041,-45.375,-29.9375,55.125
80.88,-14.32394488,-17.9049311,-3.58098622,-0.021428571,0.48877551,-0.908163265,-44.6875,-28.125,55.125
80.94,-17.9049311,-28.64788976,-3.58098622,-0.021428571,0.48877551,-0.908163265,-44.6875,-28.5,55.125
81.00,-14.32394488,-21.48591732,3.58098622,-0.019387755,0.48877551,-0.908163265,-44.6875,-28.5,55.125
81.06,-17.9049311,-10.74295866,-3.58098622,-0.021428571,0.48877551,-0.907142857,-44.6875,-29.625,55.5
81.13,-14.32394488,-3.58098622,0,-0.019387755,0.48877551,-0.907142857,-45.375,-29.625,55.5
81.19,-17.9049311,-21.48591732,-3.58098622,-0.02244898,0.486734694,-0.907142857,-45.375,-29.625,55.5
81.25,-25.06690354,-3.58098622,3.58098622,-0.021428571,0.48877551,-0.908163265,-44.3125,-28.5,54.75
81.31,-10.74295866,-17.9049311,-3.58098622,-0.019387755,0.48877551,-0.905102041,-45.0625,-28.875,56.1875
81.38,-10.74295866,-21.48591732,-3.58098622,-0.02244898,0.48877551,-0.907142857,-45.0625,-28.875,56.1875
81.44,-25.06690354,-14.32394488,0,-0.019387755,0.489795918,-0.905102041,-44.6875,-28.125,55.125
81.50,-17.9049311,-7.161972439,3.58098622,-0.02244898,0.489795918,-0.907142857,-45.75,-27.8125,55.5
81.56,-14.32394488,-7.161972439,0,-0.02244898,0.48877551,-0.903061224,-45.75,-27.8125,55.5
81.63,-14.32394488,-21.48591732,3.58098622,-0.021428571,0.489795918,-0.907142857,-45.75,-28.875,55.125
81.69,-14.32394488,-17.9049311,0,-0.019387755,0.489795918,-0.908163265,-45.75,-28.5,55.5625
81.75,-17.9049311,-10.74295866,0,-0.021428571,0.489795918,-0.907142857,-45.75,-28.5,55.5625
81.81,-17.9049311,-25.06690354,-3.58098622,-0.019387755,0.48877551,-0.907142857,-44.6875,-28.5,55.5
81.88,-21.48591732,0,0,-0.024489796,0.48877551,-0.908163265,-45.75,-28.125,54.4375
81.94,-14.32394488,-21.48591732,-3.58098622,-0.019387755,0.486734694,-0.907142857,-45.75,-28.125,54.4375
82.00,-7.161972439,-7.161972439,0,-0.021428571,0.48877551,-0.905102041,-45.0625,-29.625,55.125
82.06,-17.9049311,-7.161972439,0,-0.019387755,0.486734694,-0.907142857,-45.0625,-29.625,55.125
82.13,-14.32394488,0,3.58098622,-0.021428571,0.486734694,-0.905102041,-44.3125,-28.5,55.5
82.19,-14.32394488,-10.74295866,0,-0.021428571,0.48877551,-0.908163265,-45.0625,-28.875,55.5
82.25,-17.9049311,-10.74295866,-7.161972439,-0.02244898,0.486734694,-0.907142857,-45.0625,-28.875,55.5
82.31,-7.161972439,-7.161972439,7.161972439,-0.02244898,0.489795918,-0.907142857,-46.125,-28.875,55.8125
82.38,-17.9049311,-14.32394488,7.161972439,-0.021428571,0.48877551,-0.907142857,-45.375,-26.6875,55.8125
82.44,-21.48591732,-10.74295866,-3.58098622,-0.02244898,0.489795918,-0.907142857,-45.375,-26.6875,55.8125
82.50,-10.74295866,-17.9049311,0,-0.021428571,0.48877551,-0.908163265,-45.0625,-28.875,55.125
82.56,-17.9049311,-14.32394488,7.161972439,-0.02244898,0.48877551,-0.908163265,-45.375,-27.4375,55.5
82.63,-17.9049311,-7.161972439,10.74295866,-0.021428571,0.486734694,-0.908163265,-45.375,-27.4375,55.5
82.69,-10.74295866,-3.58098622,-7.161972439,-0.019387755,0.48877551,-0.907142857,-43.9375,-29.25,55.5
82.75,-14.32394488,-21.48591732,0,-0.02244898,0.48877551,-0.907142857,-44.3125,-28.875,55.5
82.81,-10.74295866,-10.74295866,0,-0.021428571,0.486734694,-0.908163265,-44.3125,-28.875,55.5
82.88,-21.48591732,-7.161972439,0,-0.021428571,0.486734694,-0.908163265,-44.6875,-29.625,54.8125
82.94,-14.32394488,-14.32394488,-3.58098622,-0.02244898,0.48877551,-0.905102041,-45.375,-28.875,55.8125
83.00,-17.9049311,-10.74295866,3.58098622,-0.02244898,0.48877551,-0.907142857,-45.375,-28.875,55.8125
83.06,-17.9049311,-14.32394488,0,-0.019387755,0.489795918,-0.908163265,-46.125,-28.125,55.5
83.13,-17.9049311,-7.161972439,0,-0.021428571,0.48877551,-0.907142857,-45.0625,-29.25,55.5
83.19,-10.74295866,-7.161972439,3.58098622,-0.02244898,0.48877551,-0.907142857,-45.0625,-29.25,55.5
83.25,-17.9049311,-17.9049311,0,-0.021428571,0.489795918,-0.907142857,-45.375,-27.8125,56.1875
83.31,-14.32394488,-10.74295866,0,-0.02244898,0.48877551,-0.908163265,-45.375,-28.875,54.4375
83.38,-14.32394488,-14.32394488,-3.58098622,-0.021428571,0.489795918,-0.905102041,-45.375,-28.875,54.4375
83.44,-14.32394488,-3.58098622,0,-0.021428571,0.48877551,-0.907142857,-45.0625,-29.9375,54.4375
83.50,-14.32394488,-10.74295866,3.58098622,-0.021428571,0.48877551,-0.907142857,-45.0625,-29.9375,54.4375
83.56,-17.9049311,-21.48591732,3.58098622,-0.02244898,0.48877551,-0.907142857,-45.375,-29.25,55.875
83.63,-21.48591732,-10.74295866,-3.58098622,-0.019387755,0.486734694,-0.905102041,-45.75,-28.875,54.8125
83.69,-14.32394488,-25.06690354,0,-0.021428571,0.48877551,-0.907142857,-45.75,-28.875,54.8125
83.75,-7.161972439,-21.48591732,3.58098622,-0.024489796,0.48877551,-0.907142857,-45.75,-28.875,55.8125
83.81,-14.32394488,-14.32394488,-3.58098622,-0.021428571,0.48877551,-0.908163265,-45.75,-27.8125,55.125
83.88,-17.9049311,-10.74295866,0,-0.021428571,0.489795918,-0.907142857,-45.75,-27.8125,55.125
